text_name,token_csv_name,basename,corpus_url,slimTV_url,SimpleText Link,Docuscope Tagged Link (no tagDescs),Standardization Tagged Link (no tagDescs),docuscope_tagDesc_url,standardized_tagDesc_url,Docuscope Tagged Link,Standardization Tagged Link
A60282.headed.txt,a60282headed-ubiq-tokens.csv,A60282.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/SimpleText/A60282.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a60282headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A60282.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A60282.headed_annotations.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a60282headed-ubiq-tokens.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A60282.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A60282.headed_annotations.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv
A60283.headed.txt,a60283headed-ubiq-tokens.csv,A60283.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/SimpleText/A60283.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a60283headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A60283.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A60283.headed_annotations.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a60283headed-ubiq-tokens.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A60283.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A60283.headed_annotations.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv
A61158.headed.txt,a61158headed-ubiq-tokens.csv,A61158.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/SimpleText/A61158.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a61158headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A61158.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A61158.headed_annotations.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a61158headed-ubiq-tokens.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A61158.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A61158.headed_annotations.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv
A64761.headed.txt,a64761headed-ubiq-tokens.csv,A64761.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/SimpleText/A64761.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a64761headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A64761.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A64761.headed_annotations.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a64761headed-ubiq-tokens.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A64761.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A64761.headed_annotations.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv
A64764.headed.txt,a64764headed-ubiq-tokens.csv,A64764.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/SimpleText/A64764.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a64764headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A64764.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A64764.headed_annotations.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a64764headed-ubiq-tokens.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A64764.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A64764.headed_annotations.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv
A64770.headed.txt,a64770headed-ubiq-tokens.csv,A64770.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/SimpleText/A64770.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a64770headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A64770.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A64770.headed_annotations.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a64770headed-ubiq-tokens.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A64770.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A64770.headed_annotations.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv
A65356.headed.txt,a65356headed-ubiq-tokens.csv,A65356.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/SimpleText/A65356.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a65356headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A65356.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A65356.headed_annotations.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a65356headed-ubiq-tokens.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A65356.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A65356.headed_annotations.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv
A65370.headed.txt,a65370headed-ubiq-tokens.csv,A65370.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/SimpleText/A65370.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a65370headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A65370.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A65370.headed_annotations.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a65370headed-ubiq-tokens.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A65370.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A65370.headed_annotations.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv
A65672.headed.txt,a65672headed-ubiq-tokens.csv,A65672.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/SimpleText/A65672.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a65672headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A65672.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A65672.headed_annotations.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a65672headed-ubiq-tokens.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A65672.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A65672.headed_annotations.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv
A65674.headed.txt,a65674headed-ubiq-tokens.csv,A65674.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/SimpleText/A65674.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a65674headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A65674.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A65674.headed_annotations.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a65674headed-ubiq-tokens.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A65674.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A65674.headed_annotations.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv
A65776.headed.txt,a65776headed-ubiq-tokens.csv,A65776.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/SimpleText/A65776.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a65776headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A65776.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A65776.headed_annotations.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a65776headed-ubiq-tokens.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A65776.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A65776.headed_annotations.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv
A65786.headed.txt,a65786headed-ubiq-tokens.csv,A65786.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/SimpleText/A65786.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a65786headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A65786.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A65786.headed_annotations.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a65786headed-ubiq-tokens.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A65786.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A65786.headed_annotations.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv
A66025.headed.txt,a66025headed-ubiq-tokens.csv,A66025.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/SimpleText/A66025.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a66025headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A66025.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A66025.headed_annotations.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a66025headed-ubiq-tokens.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A66025.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A66025.headed_annotations.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv
A66047.headed.txt,a66047headed-ubiq-tokens.csv,A66047.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/SimpleText/A66047.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a66047headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A66047.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A66047.headed_annotations.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a66047headed-ubiq-tokens.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A66047.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A66047.headed_annotations.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv
A66053.headed.txt,a66053headed-ubiq-tokens.csv,A66053.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/SimpleText/A66053.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a66053headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A66053.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A66053.headed_annotations.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/Ubiq321Tokens/a66053headed-ubiq-tokens.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/metadata_columns_UbiquityMaster.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A66053.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EMScience_Fall2016/StandardizedTokens/A66053.headed_annotations.csv;tagDesc_url=https://raw.githubusercontent.com/uwgraphics/VEP-corpora/master/standardization_tag_descriptions.csv
