text_name,token_csv_name,basename,corpus_url,slimTV_url,SimpleText Link,Docuscope Tagged Link,Stardardization Tagged Link
A10150.headed.txt,a10150headed-ubiq-tokens.csv,A10150.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A10150.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a10150headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10150.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10150.headed_annotations.csv
A10181.headed.txt,a10181headed-ubiq-tokens.csv,A10181.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A10181.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a10181headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10181.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10181.headed_annotations.csv
A10189.headed.txt,a10189headed-ubiq-tokens.csv,A10189.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A10189.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a10189headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10189.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10189.headed_annotations.csv
A10246.headed.txt,a10246headed-ubiq-tokens.csv,A10246.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A10246.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a10246headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10246.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10246.headed_annotations.csv
A10263.headed.txt,a10263headed-ubiq-tokens.csv,A10263.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A10263.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a10263headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10263.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10263.headed_annotations.csv
A10288.headed.txt,a10288headed-ubiq-tokens.csv,A10288.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A10288.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a10288headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10288.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10288.headed_annotations.csv
A10345.headed.txt,a10345headed-ubiq-tokens.csv,A10345.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A10345.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a10345headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10345.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10345.headed_annotations.csv
A10357.headed.txt,a10357headed-ubiq-tokens.csv,A10357.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A10357.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a10357headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10357.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10357.headed_annotations.csv
A10551.headed.txt,a10551headed-ubiq-tokens.csv,A10551.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A10551.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a10551headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10551.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10551.headed_annotations.csv
A10782.headed.txt,a10782headed-ubiq-tokens.csv,A10782.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A10782.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a10782headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10782.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10782.headed_annotations.csv
A10793.headed.txt,a10793headed-ubiq-tokens.csv,A10793.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A10793.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a10793headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10793.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10793.headed_annotations.csv
A10819.headed.txt,a10819headed-ubiq-tokens.csv,A10819.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A10819.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a10819headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10819.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10819.headed_annotations.csv
A10843.headed.txt,a10843headed-ubiq-tokens.csv,A10843.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A10843.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a10843headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10843.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10843.headed_annotations.csv
A10848.headed.txt,a10848headed-ubiq-tokens.csv,A10848.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A10848.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a10848headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10848.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10848.headed_annotations.csv
A10851.headed.txt,a10851headed-ubiq-tokens.csv,A10851.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A10851.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a10851headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10851.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10851.headed_annotations.csv
A10856.headed.txt,a10856headed-ubiq-tokens.csv,A10856.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A10856.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a10856headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10856.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10856.headed_annotations.csv
A10969.headed.txt,a10969headed-ubiq-tokens.csv,A10969.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A10969.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a10969headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10969.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10969.headed_annotations.csv
K001048.000.txt,k001048000-ubiq-tokens.csv,K001048.000,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/K001048.000.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/k001048000-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/K001048.000_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/K001048.000_annotations.csv
A10986.headed.txt,a10986headed-ubiq-tokens.csv,A10986.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A10986.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a10986headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10986.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A10986.headed_annotations.csv
A11058.headed.txt,a11058headed-ubiq-tokens.csv,A11058.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A11058.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a11058headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11058.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11058.headed_annotations.csv
A11096.headed.txt,a11096headed-ubiq-tokens.csv,A11096.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A11096.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a11096headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11096.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11096.headed_annotations.csv
A11116.headed.txt,a11116headed-ubiq-tokens.csv,A11116.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A11116.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a11116headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11116.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11116.headed_annotations.csv
A11152.headed.txt,a11152headed-ubiq-tokens.csv,A11152.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A11152.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a11152headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11152.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11152.headed_annotations.csv
A11264.headed.txt,a11264headed-ubiq-tokens.csv,A11264.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A11264.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a11264headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11264.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11264.headed_annotations.csv
A11283.headed.txt,a11283headed-ubiq-tokens.csv,A11283.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A11283.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a11283headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11283.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11283.headed_annotations.csv
A11439.headed.txt,a11439headed-ubiq-tokens.csv,A11439.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A11439.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a11439headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11439.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11439.headed_annotations.csv
A11467.headed.txt,a11467headed-ubiq-tokens.csv,A11467.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A11467.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a11467headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11467.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11467.headed_annotations.csv
A11703.headed.txt,a11703headed-ubiq-tokens.csv,A11703.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A11703.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a11703headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11703.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11703.headed_annotations.csv
A11722.headed.txt,a11722headed-ubiq-tokens.csv,A11722.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A11722.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a11722headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11722.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11722.headed_annotations.csv
A11863.headed.txt,a11863headed-ubiq-tokens.csv,A11863.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A11863.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a11863headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11863.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11863.headed_annotations.csv
A11909.headed.txt,a11909headed-ubiq-tokens.csv,A11909.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A11909.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a11909headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11909.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11909.headed_annotations.csv
A11915.headed.txt,a11915headed-ubiq-tokens.csv,A11915.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A11915.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a11915headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11915.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11915.headed_annotations.csv
A11988.headed.txt,a11988headed-ubiq-tokens.csv,A11988.headed,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/,https://vep.cs.wisc.edu/slimTV/fromURL.html,https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/SimpleText/A11988.headed.txt,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/Ubiq321Tokens/a11988headed-ubiq-tokens.csv,https://vep.cs.wisc.edu/slimTV/fromURL.html?tokens_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11988.headed_tokens.csv;annotations_url=https://vep.cs.wisc.edu/VEPCorporaRelease/EM1080_Fall2016/StandardizedTokens/A11988.headed_annotations.csv
