text_name,text_key,token_csv_name,chunk_index,!UNRECOGNIZED,!UNTAGGED,!BLACKLISTED,AbstractConcepts,Acknowledge,Anger,Apology,Aside,Attack_Citation,Authoritative_Citation,Autobio,Biographical_Time,Cause,Citations,CommonAuthorities,CommunicatorRole,Comparison,Concessive,Confidence,ConfirmExperience,ConfirmedThght,Confront,Consequence,Contested_Citation,Contingency,Curiosity,Definition,DenyDisclaim,DialogCues,DirectAddress,DirectReasoning,Disclosure,ErrorRecovery,Example,Exceptions,Fear,Feedback,FirstPer,FollowUp,Future_Question,Future_in_Past,Generalization,GenericEvents,Immediacy,Imperative,In_Media,Inclusive,Innovations,Insist,Intensity,LangRef,MatureProcess,Metadiscourse,Motions,MoveBody,Narrative_Verbs,NegFeedback,Neg_Citation,Negative_Attribution,Negative_Relation,Negativity,Neutral_Attribution,Numbers,OpenQuery,OralCues,PersonPronoun,PersonProperty,PosFeedback,Positive_Attribution,Positivity,Precedent_Defending,Precedent_Setting,PredictedFuture,PriorKnowledge,PrivateThinking,Procedures,ProjectAhead,ProjectBack,Promise,Question,Quotation,ReasonBackward,ReasonForward,Reassure,ReceivedPOV,RecurringEvents,Reinforce,Reluctance,Repair_Citation,ReportingEvents,ReportingStates,Request,Resemblances,Resistance,Responsibility,Sad,SceneShift,SelfDisclosure,SelfReluctance,Self_Promise,SenseObject,SenseProperty,Sequence,SpaceRelation,Specifiers,Speculative_Citation,StandardsNeg,StandardsPos,SubjectivePercept,SubjectiveTime,Substitution,Support,TimeDate,TimeDuration,TimeShift,Transformation,Uncertainty,Updates,<# Word Tokens>,<# Punctuation Tokens>,<# Tokens>
A00429.headed.txt,a00429headed,a00429headed-ubiq-tokens.csv,0,5.96979671,32.17706378,0,5.880563926,0.001389438,0.002778876,0.000463146,0.460984587,0,0.001698202,0.007564717,0.04291819,0.076727843,0.594061852,1.433591048,0.009726065,3.915744492,0.02809752,0.868861773,0.000463146,0.008954155,0.001080674,0.083211886,0.000308764,1.000703982,1.1410372,0.205328031,0.464226608,0.002778876,1.22224212,0.12489502,0.009108537,0,0.055886276,0.055886276,0.005403369,0.001852584,0.197763314,0.00231573,0.012350558,0.008799773,0.306602608,0.198843988,0.441995603,0.19513882,0.00154382,0.298265982,0.017445164,0.344734957,0.499734463,1.463849916,0.004168313,0.281592728,0.278196324,0.026090554,0.2544215,0,0.002161348,0.001235056,0.011578648,0.194521292,0.017290782,1.900287768,0.058665152,0.67279666,0.355696077,0.11007435,0.003859549,0.015283816,0.183097026,0,0.026862464,0.072713912,0.010034829,0.151757484,0.017445164,1.334786582,0.413589319,0,0.176612983,0,0.098186938,2.188364539,0.002161348,0.013894378,0.20054219,0,0,0.000463146,2.805429305,5.591406482,0.008954155,0.133077265,0.759250568,0.018371455,0.001389438,0.037360439,0.053261782,0.000926292,0.000617528,1.410588134,1.73494467,3.388993182,7.75321732,4.412236933,0,0.154690742,0.618762968,1.213905494,0.035199091,0.009108537,0.008027863,0.001235056,0.164571189,0.056040658,0.246856783,0.360173155,0.098186938,556010,91734,647744
A01014.headed.txt,a01014headed,a01014headed-ubiq-tokens.csv,0,4.647499015,29.81629438,0,4.138299668,0.028132561,0.109716986,0.004219884,1.097169864,0,0.011253024,0.073144658,0.129409779,0.315084679,0.973386598,3.402633208,0.098463962,0.987452878,0.17864176,0.780678557,0.008439768,0.02109942,0.002813256,0.175828504,0.012659652,1.35036291,0.331964215,0.01406628,1.244865808,0.011253024,0.97197997,0.012659652,0.1856749,0,0.033759073,0.158948968,0.049231981,0,0.818657514,0.004219884,0.094244078,0.004219884,0.604850053,0.618916334,0.519045744,0.091430822,0.002813256,0.500759579,0.033759073,0.459967366,1.295504417,0.53592528,0.004219884,0.596410285,0.666741687,0.008439768,0.208180949,0,0.009846396,0.011253024,0.26444607,1.481179317,0.284138862,0.571090981,0.02109942,0.189894784,1.590896303,1.672480729,0.005626512,0.063298261,1.253305576,0.004219884,0.004219884,0.409328757,0.032352445,0.353063636,0.02109942,0.593597029,0.789118326,0,0.801777978,0,0.27147921,1.424914196,0.033759073,0.00703314,0.234906881,0,0,0.050638609,3.05800934,2.910313397,0.01406628,0.25037979,1.706239802,0.047825353,0.049231981,0.315084679,0.403702245,0.004219884,0,4.186125021,1.187194058,1.495245597,1.834242953,3.537669499,0.002813256,0.98604625,2.382827885,2.599448602,0.123783267,0.022506049,0.087210938,0,0.392449221,0.191301412,0.519045744,0.445901086,0.351657008,60376,10716,71092
A01089.headed.txt,a01089headed,a01089headed-ubiq-tokens.csv,0,6.317954746,28.17122147,0,7.444411794,0,0,0,0.37222059,0,0,0.019590557,0.019590557,0.22529141,0.37222059,1.136252326,0.029385836,2.008032129,0.068566951,0.264472524,0,0,0,0,0,1.371339015,0.391811147,0,0.303653639,0,1.959055735,0.097952787,0,0,0.186110295,0.097952787,0.039181115,0,0.254677246,0,0,0,0.66607895,0.489763934,0.744441179,0.303653639,0.019590557,0.22529141,0.039181115,0.656283671,0.548535606,1.008913704,0,0.979527868,0.411401704,0.019590557,0.29385836,0,0,0,0,0.44078754,0.019590557,4.182583995,0.029385836,0.048976393,0.29385836,0.058771672,0,0,0.626897835,0,0,0.489763934,0,0.215496131,0.019590557,0.881575081,0.352630032,0,0.254677246,0,0.342834754,1.518268195,0.029385836,0.029385836,0.166519737,0,0,0,3.604662553,2.801449701,0,0.097952787,0.891370359,0.127338623,0,0.068566951,0.137133901,0,0,3.927906749,1.949260456,2.703496914,10.23606622,2.14516603,0,0.117543344,0.822803409,0.607307278,0.107748065,0,0.039181115,0.039181115,0.95993731,0.274267803,0.391811147,0.215496131,0.176315016,8896,1313,10209
A01185.headed.txt,a01185headed,a01185headed-ubiq-tokens.csv,0,3.697632058,29.38433515,0,3.868852459,0.025500911,0.21129326,0,0.83424408,0,0.010928962,0.018214936,0.378870674,0.167577413,0.448087432,2.459016393,0.047358834,1.041894353,0.149362477,0.703096539,0.010928962,0,0.014571949,0.112932605,0,1.741347905,0.29143898,0.036429872,1.340619308,0.021857923,0.462659381,0.007285974,0.204007286,0,0.058287796,0.302367942,0.138433515,0,0.120218579,0,0.007285974,0.025500911,0.448087432,0.706739526,0.429872495,0.043715847,0.010928962,0.244080146,0.06557377,0.43715847,1.632058288,0.568306011,0.007285974,0.786885246,0.695810565,0,0.393442623,0,0.003642987,0.007285974,0.367941712,2.196721311,0.174863388,0.39708561,0.058287796,0.149362477,1.865209472,1.792349727,0,0.051001821,1.759562842,0,0.010928962,0.102003643,0.021857923,0.910746812,0,0.852459016,1.664845173,0.014571949,0.309653916,0,0.295081967,1.107468124,0.010928962,0.102003643,0.440801457,0,0,0.010928962,3.176684882,2.604735883,0.003642987,0.466302368,2.174863388,0.047358834,0.112932605,0.400728597,0.116575592,0,0,3.275045537,1.114754098,1.435336976,1.744990893,4.320582878,0,0.903460838,2.994535519,2.10564663,0.561020036,0.010928962,0.029143898,0,0.586520947,0.327868852,0.699453552,0.947176685,0.349726776,23921,3529,27450
A01410.headed.txt,a01410headed,a01410headed-ubiq-tokens.csv,0,3.817623194,28.20101509,0,3.915228056,0.00424369,0.098453599,0,1.13391387,0,0.001697476,0.057714179,0.201150889,0.310638081,0.913242009,1.694080902,0.021218448,1.598173516,0.088268744,0.931065506,0,0.003394952,0.003394952,0.120520786,0.000848738,2.213508513,0.452377315,0.011882331,1.69492964,0.005092428,1.072804739,0.022915924,0.125613213,0,0.031403303,0.172293799,0.077235151,0.003394952,0.335251481,0.012731069,0.057714179,0.012731069,0.785082582,0.808847244,0.824124527,0.050924276,0,0.759620444,0.022915924,1.139006298,1.62108944,0.251226426,0.000848738,0.933611719,0.661166845,0.011882331,0.22915924,0.001697476,0.006789903,0.005941165,0.064504082,2.126088506,0.162957682,0.333554005,0.086571269,0.334402743,0.791872486,0.960771333,0.022915924,0.034798255,1.216241449,0.005092428,0.007638641,0.302150702,0.022915924,0.440494984,0.011882331,0.998115802,0.875048802,0.003394952,0.269049923,0,0.336948957,1.82563528,0.012731069,0.047529324,0.280083516,0,0,0.006789903,3.855816401,3.9788834,0.055167965,0.23340293,2.150701906,0.0492268,0.135798068,0.263108757,0.379385853,0.002546214,0,3.224355384,1.170409601,1.727181681,1.306207669,4.740201321,0,0.612788783,2.313659588,1.236611159,0.24952895,0.005941165,0.190117296,0,0.807998506,0.263108757,0.528763728,1.078745905,0.328461578,101816,16006,117822
A01446.headed.txt,a01446headed,a01446headed-ubiq-tokens.csv,0,3.799274183,31.78075335,0,3.611563008,0.005005631,0.05756476,0,0.230259041,0,0,0.055061945,0.322863221,0.182705544,0.220247779,1.093730447,0.015016894,1.541734451,0.155174571,0.237767488,0,0.007508447,0,0.055061945,0,0.978600926,0.160180203,0.025028157,1.371542986,0,0.257790014,0.012514078,0.065073207,0,0.035039419,0.127643599,0.05756476,0,0.032536604,0,0.035039419,0,0.232761857,0.620698286,0.28281817,0.045050682,0,0.172694281,0.010011263,0.315354774,1.494180954,0.162683018,0,0.227756226,1.321486673,0.010011263,0.180202728,0,0,0.042547866,0.127643599,1.714428732,0.050056313,1.646852709,0,0.035039419,0.670754599,1.481666875,0.002502816,0.060067576,1.802027281,0.007508447,0.007508447,0.15016894,0.032536604,0.24277312,0,0.528094106,0.838443249,0,0.022525341,0,0.16768865,0.78588412,0.01751971,0.030033788,0.382930797,0,0,0,3.428857465,4.239769741,0.007508447,0.342885746,2.179952447,0.027530972,0.065073207,0.227756226,0.032536604,0,0,7.480916031,3.203604055,2.350143912,1.716931548,2.184958078,0,0.570641972,2.142410211,2.490301589,0.412964585,0.052559129,0.107621074,0.015016894,2.139907396,0.165185834,1.278938806,0.498060318,0.185208359,32649,7306,39955
A01454.headed.txt,a01454headed,a01454headed-ubiq-tokens.csv,0,3.634069199,36.00204466,0,3.014280694,0.003194786,0.052713971,0,1.017539376,0,0,0.035142647,0.273154212,0.146960161,0.365803009,1.015941983,0.014376537,1.69962621,0.161336699,0.491997061,0.004792179,0.023960896,0,0.038337433,0,1.554263442,0.228427207,0.017571324,1.365771062,0.012779144,0.316283825,0,0.070285294,0,0.035142647,0.206063704,0.039934826,0,0.041532219,0,0.031947861,0,0.247595923,0.587840644,0.51755535,0.009584358,0,0.488802275,0.006389572,0.375387368,1.587808696,0.154947126,0.003194786,0.461646593,1.119772531,0.012779144,0.214050669,0,0.001597393,0.015973931,0.097440976,1.348199738,0.076674867,1.429666784,0.023960896,0.100635762,0.744385163,1.407303281,0.001597393,0.049519185,1.247563976,0.043129612,0,0.290725536,0.038337433,0.392958691,0.014376537,0.605411968,0.865787036,0,0.099038369,0,0.297115108,0.765151273,0.017571324,0.086259225,0.340244721,0,0,0.001597393,2.573400211,3.897639053,0.007986965,0.354621258,2.111753618,0.030350468,0.05750615,0.204466311,0.063895722,0,0,5.090891665,1.991949139,1.319446663,1.667678349,3.482316859,0,0.469633558,2.043065717,2.194818057,0.416919587,0.025558289,0.067090508,0.015973931,1.4488355,0.289128143,0.771540845,0.988786301,0.309894253,48268,14334,62602
A01516.headed.txt,a01516headed,a01516headed-ubiq-tokens.csv,0,5.104785209,30.72996319,0,4.838998871,0.011601785,0.068556,0,1.097950703,0,0.008437662,0.036914769,0.244692184,0.229926276,0.890173288,3.110332971,0.053790092,1.442840117,0.19617563,0.53368209,0.003164123,0.037969477,0,0.051680677,0.002109415,1.630578085,0.62016812,0.029531815,1.663274024,0.026367692,0.626496367,0.014765908,0.131838461,0,0.108634892,0.31008406,0.039024184,0,0.279497537,0.003164123,0.0411336,0.022148861,0.390241844,0.827945535,0.428211321,0.031641231,0.002109415,0.420828367,0.029531815,0.591691013,1.453387194,0.62966049,0.004218831,0.64337169,0.51997089,0.004218831,0.183519138,0.002109415,0.009492369,0.0137112,0.211996245,1.10849778,0.075938954,0.277388122,0.026367692,0.135002584,0.865915012,1.633742208,0.003164123,0.046407138,1.281469841,0.025312985,0.009492369,0.225707445,0.039024184,1.003027011,0.011601785,0.947127504,1.464988978,0.004218831,0.298482276,0,0.413445414,1.054707688,0.008437662,0.067501292,0.281606953,0.003164123,0,0.008437662,3.297016232,3.102950017,0.018984738,0.452469598,2.369928174,0.0411336,0.023203569,0.258403384,0.29637286,0,0,2.036640545,0.67501292,1.260375687,1.192874395,4.245198443,0,0.745678335,3.529051923,1.826753715,0.25523926,0.011601785,0.032695938,0.004218831,0.491493782,0.286880491,0.491493782,0.786811935,0.309029353,82228,12585,94813
A01552.headed.txt,a01552headed,a01552headed-ubiq-tokens.csv,0,2.877919061,32.79369978,0,3.717834101,0.012527546,0.069470939,0,0.915649753,0.000569434,0.001138868,0.039290941,0.146344519,0.607585999,0.49028261,0.836498437,0.010819245,1.855785164,0.193038101,0.474907894,0.003986037,0.0956649,0.007972075,0.08997056,0.002277736,1.752717623,0.491990912,0.022207923,1.183283698,0.011958112,0.960065599,0.023916225,0.071748675,0,0.078012448,0.218662627,0.053526789,0,0.129830935,0,0.032457734,0.001708302,0.243148286,0.464658083,0.270481115,0.126983765,0,0.513629401,0.018221886,0.441880726,1.3780301,0.200440742,0.006263773,0.616127508,1.434404059,0.011388679,0.161719235,0.001138868,0.000569434,0.014235848,0.088262258,1.140576153,0.040429809,0.375256957,0.011958112,0.091678862,0.429922614,0.719764482,0.003416604,0.035874337,1.080785591,0.025624527,0.003416604,0.573989397,0.030179998,0.499393553,0.01594415,0.544378833,1.046619556,0,0.129261501,0,0.378673561,1.180436528,0.014805282,0.059790562,0.334257714,0,0,0.001138868,3.496893738,3.783319003,0.013666414,0.581961472,1.727662531,0.04783245,0.033027168,0.334257714,0.11901169,0,0,7.363350094,2.712213788,1.557971221,2.855141704,3.688223537,0,0.288133566,1.281226333,1.465153491,0.273328284,0.018221886,0.055804525,0.013666414,0.834790135,0.404298087,0.857567492,0.874081076,0.284716963,144583,31030,175613
A01586.headed.txt,a01586headed,a01586headed-ubiq-tokens.csv,0,6.740656112,28.17039334,0,9.058266688,0,0.016321201,0,0.39170883,0,0,0,0,0.179533214,0.424351232,1.158805288,0,2.301289375,0.065284805,0.636526848,0,0,0,0,0.032642402,1.58315652,0.473314836,0,0.832381263,0,0.489636037,0,0.048963604,0,0.032642402,0.065284805,0.016321201,0,0.326424025,0,0.032642402,0,0.277460421,0.489636037,0.39170883,0.212175616,0,0.734454056,0,0.39170883,0.995593276,0.342745226,0,0.734454056,0.538599641,0,0.359066427,0,0,0.065284805,0,0.39170883,0.048963604,6.822262118,0.032642402,0.032642402,0.473314836,1.468908112,0.032642402,0,0.669169251,0.048963604,0,0.571242043,0.065284805,0.13056961,0,0.571242043,0.979272074,0,0.065284805,0,0.212175616,1.142484087,0,0.13056961,0.179533214,0,0,0.032642402,3.101028236,2.317610576,0,0.13056961,0.979272074,0,0,0.277460421,0.277460421,0,0,3.81916109,0.636526848,2.431858985,4.945323976,2.284968174,0,0.408030031,1.501550514,0.767096458,0.408030031,0,0.032642402,0.26113922,1.077199282,0.26113922,0.440672433,0.603884446,0.326424025,5236,891,6127
